DateTime,Product,Price
2025-05-25 18:21:22,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX",139990.0
2025-05-25 18:21:34,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight",119900.0
2025-05-25 18:23:23,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX",139990.0
2025-05-25 18:23:35,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight",119900.0
2025-05-25 18:23:57,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX",139990.0
2025-05-25 18:24:09,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight",119900.0
2025-05-25 18:36:32,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 18:36:59,Unknown Product,N/A,https://www.amazon.in/Apple-2025-MacBook-Air-13-inch/dp/B0XYZ12345/
2025-05-25 18:37:38,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 18:37:48,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 19:25:39,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 19:25:48,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 21:25:54,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 21:26:04,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 21:48:39,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 21:48:50,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 21:49:01,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_1?_encoding=UTF8&content-id=amzn1.sym.58c90a12-100b-4a2f-8e15-7c06f1abe2be&dib=eyJ2IjoiMSJ9.LpujZ4uISPUK8sa_6yNGVTLp2_seTR9samDUOPD7O27De5gR4wiXFNOAqexYtHRw1havEcsdIuM7jxh5HkZGKembAgu5lAouUK6vh1PLDPyIPRJchZ66-3GjGwrRDOGyf6XNnGF4u39oFiJ_-dIbT6XPiMRgWt7D0gkk3Az1Sp52u9BO4MuhEDs6EQb5e9yF0NME-NeEb8t1rDvDvtVraozUpYD0br0uycO-RewCu7RfBZnbk-Q3X6bXD-5yldJkKSsfZOL2clauqKEm-G-XN3-13g85k5fgq3vQElSybx4.EfwDJH4M2INC6YVMBxWLPQG8LnGEy3ka3FOb0LNtoUw&dib_tag=se&pd_rd_r=9d0f3e30-18ec-44bd-9812-95744d0ced84&pd_rd_w=CPDIr&pd_rd_wg=253lq&qid=1748189470&refinements=p_85%3A10440599031&rps=1&s=kitchen&sr=1-1&th=1
2025-05-25 21:49:12,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=s9_acsd_al_ot_c2_x_1_t?_encoding=UTF8&pf_rd_m=A21TJRUUN4KGV&pf_rd_s=merchandised-search-9&pf_rd_r=MX96B527TB5QV715VV2R&pf_rd_p=65300aec-9f58-4ae0-aae4-648fa33c5952&pf_rd_t=&pf_rd_i=1380441031
2025-05-25 21:51:42,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 21:51:52,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 21:52:03,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_1?_encoding=UTF8&content-id=amzn1.sym.58c90a12-100b-4a2f-8e15-7c06f1abe2be&dib=eyJ2IjoiMSJ9.LpujZ4uISPUK8sa_6yNGVTLp2_seTR9samDUOPD7O27De5gR4wiXFNOAqexYtHRw1havEcsdIuM7jxh5HkZGKembAgu5lAouUK6vh1PLDPyIPRJchZ66-3GjGwrRDOGyf6XNnGF4u39oFiJ_-dIbT6XPiMRgWt7D0gkk3Az1Sp52u9BO4MuhEDs6EQb5e9yF0NME-NeEb8t1rDvDvtVraozUpYD0br0uycO-RewCu7RfBZnbk-Q3X6bXD-5yldJkKSsfZOL2clauqKEm-G-XN3-13g85k5fgq3vQElSybx4.EfwDJH4M2INC6YVMBxWLPQG8LnGEy3ka3FOb0LNtoUw&dib_tag=se&pd_rd_r=9d0f3e30-18ec-44bd-9812-95744d0ced84&pd_rd_w=CPDIr&pd_rd_wg=253lq&qid=1748189470&refinements=p_85%3A10440599031&rps=1&s=kitchen&sr=1-1&th=1
2025-05-25 21:52:12,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=s9_acsd_al_ot_c2_x_1_t?_encoding=UTF8&pf_rd_m=A21TJRUUN4KGV&pf_rd_s=merchandised-search-9&pf_rd_r=MX96B527TB5QV715VV2R&pf_rd_p=65300aec-9f58-4ae0-aae4-648fa33c5952&pf_rd_t=&pf_rd_i=1380441031
2025-05-25 21:59:15,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 21:59:24,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 21:59:34,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/
2025-05-25 21:59:44,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/
2025-05-25 22:01:06,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 22:01:15,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 22:01:24,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/
2025-05-25 22:01:33,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/
2025-05-25 22:18:11,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 22:18:22,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 22:18:34,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/
2025-05-25 22:18:46,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/
2025-05-25 22:22:07,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 22:22:17,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 22:22:27,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/
2025-05-25 22:22:37,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/
2025-05-25 22:26:29,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-25 22:26:39,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-25 22:26:50,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_1?_encoding=UTF8&content-id=amzn1.sym.58c90a12-100b-4a2f-8e15-7c06f1abe2be&dib=eyJ2IjoiMSJ9.LpujZ4uISPUK8sa_6yNGVTLp2_seTR9samDUOPD7O27De5gR4wiXFNOAqexYtHRw1havEcsdIuM7jxh5HkZGKembAgu5lAouUK6vh1PLDPyIPRJchZ66-3GjGwrRDOGyf6XNnGF4u39oFiJ_-dIbT6XPiMRgWt7D0gkk3Az1Sp52u9BO4MuhEDs6EQb5e9yF0NME-NeEb8t1rDvDvtVraozUpYD0br0uycO-RewCu7RfBZnbk-Q3X6bXD-5yldJkKSsfZOL2clauqKEm-G-XN3-13g85k5fgq3vQElSybx4.EfwDJH4M2INC6YVMBxWLPQG8LnGEy3ka3FOb0LNtoUw&dib_tag=se&pd_rd_r=9d0f3e30-18ec-44bd-9812-95744d0ced84&pd_rd_w=CPDIr&pd_rd_wg=253lq&qid=1748189470&refinements=p_85%3A10440599031&rps=1&s=kitchen&sr=1-1&th=1
2025-05-25 22:27:01,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,313.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=s9_acsd_al_ot_c2_x_1_t?_encoding=UTF8&pf_rd_m=A21TJRUUN4KGV&pf_rd_s=merchandised-search-9&pf_rd_r=MX96B527TB5QV715VV2R&pf_rd_p=65300aec-9f58-4ae0-aae4-648fa33c5952&pf_rd_t=&pf_rd_i=1380441031
2025-05-26 10:32:54,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-26 10:33:04,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-26 10:33:14,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_1?_encoding=UTF8&content-id=amzn1.sym.58c90a12-100b-4a2f-8e15-7c06f1abe2be&dib=eyJ2IjoiMSJ9.LpujZ4uISPUK8sa_6yNGVTLp2_seTR9samDUOPD7O27De5gR4wiXFNOAqexYtHRw1havEcsdIuM7jxh5HkZGKembAgu5lAouUK6vh1PLDPyIPRJchZ66-3GjGwrRDOGyf6XNnGF4u39oFiJ_-dIbT6XPiMRgWt7D0gkk3Az1Sp52u9BO4MuhEDs6EQb5e9yF0NME-NeEb8t1rDvDvtVraozUpYD0br0uycO-RewCu7RfBZnbk-Q3X6bXD-5yldJkKSsfZOL2clauqKEm-G-XN3-13g85k5fgq3vQElSybx4.EfwDJH4M2INC6YVMBxWLPQG8LnGEy3ka3FOb0LNtoUw&dib_tag=se&pd_rd_r=9d0f3e30-18ec-44bd-9812-95744d0ced84&pd_rd_w=CPDIr&pd_rd_wg=253lq&qid=1748189470&refinements=p_85%3A10440599031&rps=1&s=kitchen&sr=1-1&th=1
2025-05-26 10:33:24,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,383.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=s9_acsd_al_ot_c2_x_1_t?_encoding=UTF8&pf_rd_m=A21TJRUUN4KGV&pf_rd_s=merchandised-search-9&pf_rd_r=MX96B527TB5QV715VV2R&pf_rd_p=65300aec-9f58-4ae0-aae4-648fa33c5952&pf_rd_t=&pf_rd_i=1380441031
2025-05-26 11:44:57,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,39,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-05-26 11:45:06,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-05-26 11:45:16,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)","₹37,490.00",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_1?_encoding=UTF8&content-id=amzn1.sym.58c90a12-100b-4a2f-8e15-7c06f1abe2be&dib=eyJ2IjoiMSJ9.LpujZ4uISPUK8sa_6yNGVTLp2_seTR9samDUOPD7O27De5gR4wiXFNOAqexYtHRw1havEcsdIuM7jxh5HkZGKembAgu5lAouUK6vh1PLDPyIPRJchZ66-3GjGwrRDOGyf6XNnGF4u39oFiJ_-dIbT6XPiMRgWt7D0gkk3Az1Sp52u9BO4MuhEDs6EQb5e9yF0NME-NeEb8t1rDvDvtVraozUpYD0br0uycO-RewCu7RfBZnbk-Q3X6bXD-5yldJkKSsfZOL2clauqKEm-G-XN3-13g85k5fgq3vQElSybx4.EfwDJH4M2INC6YVMBxWLPQG8LnGEy3ka3FOb0LNtoUw&dib_tag=se&pd_rd_r=9d0f3e30-18ec-44bd-9812-95744d0ced84&pd_rd_w=CPDIr&pd_rd_wg=253lq&qid=1748189470&refinements=p_85%3A10440599031&rps=1&s=kitchen&sr=1-1&th=1
2025-05-26 11:45:25,"TABLE MAGIC - Laptop Table mat Finish, Lapdesk, Multipurpose Table, Utility Table, Height Adjustable Table, Work at Home Table, Study Table (TM Regular- Black, Large)","₹1,383.00",https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=s9_acsd_al_ot_c2_x_1_t?_encoding=UTF8&pf_rd_m=A21TJRUUN4KGV&pf_rd_s=merchandised-search-9&pf_rd_r=MX96B527TB5QV715VV2R&pf_rd_p=65300aec-9f58-4ae0-aae4-648fa33c5952&pf_rd_t=&pf_rd_i=1380441031
2025-06-05 18:25:26,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,35,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-06-05 18:25:59,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-06-05 19:06:06,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,35,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-06-05 19:06:40,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
2025-06-05 19:25:49,"HP Smartchoice Omen, AMD Ryzen 9 7940HS, 8GB RTX 4070 AI-Powered Gaming Laptop (16GB DDR5, 1TB SSD) 165Hz, IPS, 300 nits, 16.1/40.9cm, FHD, Black, 2.38kg, RGB Backlit KB, B&O, xf0100AX","₹1,35,990.00",https://www.amazon.in/HP-AI-Powered-16-1-inch-Backlit-xf0100AX/dp/B0D1BT9SXF/
2025-06-05 19:26:25,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","₹1,19,900.00",https://www.amazon.in/dp/B0DZD8QJBH?th=1
